#anno-id:3957
#text:그는 또한 유엔이 쿠웨이트 침공에 대해 이라크에 대한 제재를 가했을 때인, 1990년 이후 영양 실조와 소아마비의 사례에 있어서는 두 배가 된 사례를 목격하였다고 이라크 통신사가 말하였다.
21	탓으로	_	_	O
22	돌리고	_	_	O
23	있다.	_	_	O

#anno-id:3975
#text:Hall의 획기적인 이라크 방문은 그가 요르단의 암만에서 육로로 여기에 도착한 일요일 저녁에 시작되었다.
0	Hall의	_	_	O
1	획기적인	_	_	O
2	이라크	_	_	O
3	방문은	_	_	O
4	그가	_	_	O
5	요르단의	_	_	O
6	암만에서	_	_	O
7	육로로	_	_	O
8	여기에	_	_	O
9	도착한	_	_	O
10	일요일	_	_	O
11	저녁에	저녁.n	Calendric_unit	O
12	시작되었다.	_	_	O

#anno-id:3976
#text:Hall의 획기적인 이라크 방문은 그가 요르단의 암만에서 육로로 여기에 도착한 일요일 저녁에 시작되었다.
0	Hall의	_	_	B-Agent
1	획기적인	_	_	B-Activity
2	이라크	_	_	I-Activity
3	방문은	_	_	I-Activity
4	그가	_	_	B-Containing_event
5	요르단의	_	_	I-Containing_event
6	암만에서	_	_	I-Containing_event
7	육로로	_	_	I-Containing_event
8	여기에	_	_	I-Containing_event
9	도착한	_	_	I-Containing_event
10	일요일	_	_	B-Time
11	저녁에	_	_	I-Time
12	시작되었다.	시작되다.v	Activity_start	O

#anno-id:3977
#text:Hall의 획기적인 이라크 방문은 그가 요르단의 암만에서 육로로 여기에 도착한 일요일 저녁에 시작되었다.
0	Hall의	_	_	B-Agent
1	획기적인	_	_	O
2	이라크	_	_	B-Entity
3	방문은	방문.n	Visiting	O
4	그가	_	_	O
5	요르단의	_	_	O
6	암만에서	_	_	O
7	육로로	_	_	O
8	여기에	_	_	O
9	도착한	_	_	O
10	일요일	_	_	B-Time
11	저녁에	_	_	I-Time
12	시작되었다.	_	_	O

#anno-id:3982
#text:도착 직후, Hall은 1991년 걸프 전쟁 이후 미국 국회의원에 의한 최초인 그의 방문은 정치적이 아니었고 인도주의적인 것이었다고 말하였다.
0	도착	도착.n	Arriving	O
1	직후,	_	_	O
2	Hall은	_	_	O
3	1991년	_	_	O
4	걸프	_	_	O
5	전쟁	_	_	O
6	이후	_	_	O
7	미국	_	_	O
8	국회의원에	_	_	O
9	의한	_	_	O
10	최초인	_	_	O
11	그의	_	_	O
12	방문은	_	_	O
13	정치적이	_	_	O
14	아니었고	_	_	O
15	인도주의적인	_	_	O
16	것이었다고	_	_	O
17	말하였다.	_	_	O

#anno-id:3988
#text:" 내가 바라보기 원하는 많은 문제가 있지만, 인도주의적 관심의 문제가 첫번째 이다, " 고 그는 말하였다.
0	"	_	_	O
1	내가	_	_	O
2	바라보기	_	_	O
3	원하는	_	_	O
4	많은	_	_	O
5	문제가	문제.n	Point_of_dispute	O
6	있지만,	_	_	O
7	인도주의적	_	_	B-Question
8	관심의	_	_	I-Question
9	문제가	_	_	O
10	첫번째	_	_	B-Status
11	이다,	_	_	I-Status
12	"	_	_	O
13	고	_	_	O
14	그는	_	_	O
15	말하였다.	_	_	O

#anno-id:3996
#text:이라크 여행에서 최근 돌아온 Hall은 유엔의 경제 제재는 수 백만의 그곳 시민들에게 상처를 주었다고 말하였다.
0	이라크	_	_	B-Speaker
1	여행에서	_	_	I-Speaker
2	최근	_	_	I-Speaker
3	돌아온	_	_	I-Speaker
4	Hall은	_	_	I-Speaker
5	유엔의	_	_	B-Message
6	경제	_	_	I-Message
7	제재는	_	_	I-Message
8	수	_	_	I-Message
9	백만의	_	_	I-Message
10	그곳	_	_	I-Message
11	시민들에게	_	_	I-Message
12	상처를	_	_	I-Message
13	주었다고	_	_	I-Message
14	말하였다.	말하다.v	Statement	O

#anno-id:3997
#text:이라크 여행에서 최근 돌아온 Hall은 유엔의 경제 제재는 수 백만의 그곳 시민들에게 상처를 주었다고 말하였다.
0	이라크	_	_	O
1	여행에서	_	_	O
2	최근	_	_	O
3	돌아온	_	_	O
4	Hall은	_	_	O
5	유엔의	_	_	O
6	경제	경제.n	Economy	O
7	제재는	_	_	O
8	수	_	_	O
9	백만의	_	_	O
10	그곳	_	_	O
11	시민들에게	_	_	O
12	상처를	_	_	O
13	주었다고	_	_	O
14	말하였다.	_	_	O

#anno-id:3998
#text:이라크 여행에서 최근 돌아온 Hall은 유엔의 경제 제재는 수 백만의 그곳 시민들에게 상처를 주었다고 말하였다.
0	이라크	_	_	O
1	여행에서	_	_	O
2	최근	_	_	O
3	돌아온	_	_	O
4	Hall은	_	_	O
5	유엔의	_	_	B-Avenger
6	경제	_	_	B-Manner
7	제재는	제재.n	Revenge	O
8	수	_	_	O
9	백만의	_	_	O
10	그곳	_	_	O
11	시민들에게	_	_	O
12	상처를	_	_	O
13	주었다고	_	_	O
14	말하였다.	_	_	O

#anno-id:3999
#text:이라크 여행에서 최근 돌아온 Hall은 유엔의 경제 제재는 수 백만의 그곳 시민들에게 상처를 주었다고 말하였다.
0	이라크	_	_	B-Goal
1	여행에서	여행.n	Travel	O
2	최근	_	_	O
3	돌아온	_	_	O
4	Hall은	_	_	B-Traveler
5	유엔의	_	_	O
6	경제	_	_	O
7	제재는	_	_	O
8	수	_	_	O
9	백만의	_	_	O
10	그곳	_	_	O
11	시민들에게	_	_	O
12	상처를	_	_	O
13	주었다고	_	_	O
14	말하였다.	_	_	O

#anno-id:4001
#text:Pat LaCrosse는 인디애나폴리스의 Art ' s Second Century Society ( SCS ) 박물관의 Georgia O ' Keeffe Circle에 가입하도록 당신을 초청하는 내용의 이 정보를 보내달라고 나에게 부탁했습니다.
0	Pat	_	_	O
1	LaCrosse는	_	_	O
2	인디애나폴리스의	_	_	B-Group
3	Art	_	_	I-Group
4	'	_	_	I-Group
5	s	_	_	I-Group
6	Second	_	_	I-Group
7	Century	_	_	I-Group
8	Society	_	_	I-Group
9	(	_	_	I-Group
10	SCS	_	_	I-Group
11	)	_	_	I-Group
12	박물관의	_	_	I-Group
13	Georgia	_	_	I-Group
14	O	_	_	I-Group
15	'	_	_	I-Group
16	Keeffe	_	_	I-Group
17	Circle에	_	_	I-Group
18	가입하도록	가입하다.v	Becoming_a_member	O
19	당신을	_	_	B-New_member
20	초청하는	_	_	O
21	내용의	_	_	O
22	이	_	_	O
23	정보를	_	_	O
24	보내달라고	_	_	O
25	나에게	_	_	O
26	부탁했습니다.	_	_	O

#anno-id:4006
#text:내가 동봉하는 SCS 책자는 당신에게 SCS의 역사적 중요성 뿐만 아니라, Georgia O ' Keefe 수준의 기부가들에게 주어지는 활동과 구체적인 혜택에 대해 알려줄 것입니다.
0	내가	_	_	B-Donor
1	동봉하는	_	_	I-Donor
2	SCS	_	_	I-Donor
3	책자는	_	_	I-Donor
4	당신에게	_	_	B-Recipient
5	SCS의	_	_	B-Theme
6	역사적	_	_	I-Theme
7	중요성	_	_	I-Theme
8	뿐만	_	_	O
9	아니라,	_	_	O
10	Georgia	_	_	O
11	O	_	_	O
12	'	_	_	O
13	Keefe	_	_	O
14	수준의	_	_	O
15	기부가들에게	_	_	O
16	주어지는	_	_	O
17	활동과	_	_	O
18	구체적인	_	_	O
19	혜택에	_	_	O
20	대해	_	_	O
21	알려줄	알리다.v	Giving	O
22	것입니다.	알리다.v	Giving	O

#anno-id:4008
#text:내가 동봉하는 SCS 책자는 당신에게 SCS의 역사적 중요성 뿐만 아니라, Georgia O ' Keefe 수준의 기부가들에게 주어지는 활동과 구체적인 혜택에 대해 알려줄 것입니다.
0	내가	_	_	O
1	동봉하는	_	_	O
2	SCS	_	_	O
3	책자는	_	_	O
4	당신에게	_	_	O
5	SCS의	_	_	O
6	역사적	_	_	O
7	중요성	_	_	O
8	뿐만	_	_	O
9	아니라,	_	_	O
10	Georgia	_	_	O
11	O	_	_	O
12	'	_	_	O
13	Keefe	_	_	O
14	수준의	_	_	O
15	기부가들에게	_	_	O
16	주어지는	_	_	O
17	활동과	_	_	O
18	구체적인	_	_	O
19	혜택에	혜택.n	Giving	O
20	대해	_	_	O
21	알려줄	_	_	O
22	것입니다.	_	_	O

#anno-id:4010
#text:당신의 Georgia O ' Keeffe 멤버십은, IMA ' s Young Friends of Art 그룹의 모든 예술 관련 활동에 대한 무료 입장이 포함함을 주목하십시오.
0	당신의	_	_	B-Phenomenon
1	Georgia	_	_	I-Phenomenon
2	O	_	_	I-Phenomenon
3	'	_	_	I-Phenomenon
4	Keeffe	_	_	I-Phenomenon
5	멤버십은,	_	_	I-Phenomenon
6	IMA	_	_	I-Phenomenon
7	'	_	_	I-Phenomenon
8	s	_	_	I-Phenomenon
9	Young	_	_	I-Phenomenon
10	Friends	_	_	I-Phenomenon
11	of	_	_	I-Phenomenon
12	Art	_	_	I-Phenomenon
13	그룹의	_	_	I-Phenomenon
14	모든	_	_	I-Phenomenon
15	예술	_	_	I-Phenomenon
16	관련	_	_	I-Phenomenon
17	활동에	_	_	I-Phenomenon
18	대한	_	_	I-Phenomenon
19	무료	_	_	I-Phenomenon
20	입장이	_	_	I-Phenomenon
21	포함함을	_	_	I-Phenomenon
22	주목하십시오.	주목하다.v	Becoming_aware	O

#anno-id:4011
#text:당신의 Georgia O ' Keeffe 멤버십은, IMA ' s Young Friends of Art 그룹의 모든 예술 관련 활동에 대한 무료 입장이 포함됨을 주목하십시오.
0	당신의	_	_	B-Total
1	Georgia	_	_	I-Total
2	O	_	_	I-Total
3	'	_	_	I-Total
4	Keeffe	_	_	I-Total
5	멤버십은,	_	_	I-Total
6	IMA	_	_	B-Part
7	'	_	_	I-Part
8	s	_	_	I-Part
9	Young	_	_	I-Part
10	Friends	_	_	I-Part
11	of	_	_	I-Part
12	Art	_	_	I-Part
13	그룹의	_	_	I-Part
14	모든	_	_	I-Part
15	예술	_	_	I-Part
16	관련	_	_	I-Part
17	활동에	_	_	I-Part
18	대한	_	_	I-Part
19	무료	_	_	I-Part
20	입장이	_	_	I-Part
21	포함됨을	포함되다.v	Inclusion	O
22	주목하십시오.	_	_	O

#anno-id:4018
#text:게다가, 나는 박물관의 전통적인 배경 자료와 다가오는 행사, 전시, 그리고 교육 프로그램을 상세히 알리는 두 권의 최신 발행한 우리들의 Preivews 잡지를 보냅니다.
0	게다가,	_	_	O
1	나는	_	_	O
2	박물관의	_	_	O
3	전통적인	_	_	O
4	배경	_	_	O
5	자료와	_	_	O
6	다가오는	_	_	O
7	행사,	_	_	O
8	전시,	_	_	O
9	그리고	_	_	O
10	교육	교육.n	Education_teaching	O
11	프로그램을	_	_	B-Course
12	상세히	_	_	O
13	알리는	_	_	O
14	두	_	_	O
15	권의	_	_	O
16	최신	_	_	O
17	발행한	_	_	O
18	우리들의	_	_	O
19	Preivews	_	_	O
20	잡지를	_	_	O
21	보냅니다.	_	_	O

#anno-id:4021
#text:게다가, 나는 박물관의 전통적인 배경 자료와 다가오는 행사, 전시, 그리고 교육 프로그램을 상세히 알리는 두 권의 최신 발행한 우리들의 Preivews 잡지를 보냅니다.
0	게다가,	_	_	O
1	나는	_	_	O
2	박물관의	_	_	O
3	전통적인	_	_	O
4	배경	_	_	O
5	자료와	_	_	O
6	다가오는	_	_	O
7	행사,	_	_	O
8	전시,	_	_	O
9	그리고	_	_	O
10	교육	_	_	B-Field
11	프로그램을	프로그램.n	Project	O
12	상세히	_	_	O
13	알리는	_	_	O
14	두	_	_	O
15	권의	_	_	O
16	최신	_	_	O
17	발행한	_	_	O
18	우리들의	_	_	O
19	Preivews	_	_	O
20	잡지를	_	_	O
21	보냅니다.	_	_	O

#anno-id:4037
#text:질문이 있거나 제가 어떤 도움을 줄 수 있다면, 저에게 전화하세요 : 317.923.1331, 연결 248.
0	질문이	_	_	O
1	있거나	_	_	O
2	제가	_	_	B-Helper
3	어떤	_	_	B-Goal
4	도움을	도움.n	Assistance	O
5	줄	_	_	O
6	수	_	_	O
7	있다면,	_	_	O
8	저에게	_	_	O
9	전화하세요	_	_	O
10	:	_	_	O
11	317.923.1331,	_	_	O
12	연결	_	_	O
13	248.	_	_	O

#anno-id:4040
#text:추신 우리들의 Barefoot in the Grass 가족 소풍 ( 2000년 7월 23일 ) 과 연례 SCS 창립 기념 행사 ( 2000년 10월 11일 ) 는 Georgia O ' Keefee 멤버에게 무료입니다.
0	추신	_	_	O
1	우리들의	_	_	O
2	Barefoot	_	_	B-Name
3	in	_	_	I-Name
4	the	_	_	I-Name
5	Grass	_	_	I-Name
6	가족	_	_	B-Attendee
7	소풍	소풍.n	Social_event	O
8	(	_	_	O
9	2000년	_	_	O
10	7월	_	_	O
11	23일	_	_	O
12	)	_	_	O
13	과	_	_	O
14	연례	_	_	O
15	SCS	_	_	O
16	창립	_	_	O
17	기념	_	_	O
18	행사	_	_	O
19	(	_	_	O
20	2000년	_	_	O
21	10월	_	_	O
22	11일	_	_	O
23	)	_	_	O
24	는	_	_	O
25	Georgia	_	_	O
26	O	_	_	O
27	'	_	_	O
28	Keefee	_	_	O
29	멤버에게	_	_	O
30	무료입니다.	_	_	O

#anno-id:4047
#text:그들은 물러나 정권, 부족 파벌, 고용된 투사, 그리고 일반적인 범죄자들 포함한다.
0	그들은	_	_	O
1	물러나	_	_	B-Depictive
2	정권,	정권.n	Leadership	O
3	부족	_	_	O
4	파벌,	_	_	O
5	고용된	_	_	O
6	투사,	_	_	O
7	그리고	_	_	O
8	일반적인	_	_	O
9	범죄자들	_	_	O
10	포함한다.	_	_	O

#anno-id:4056
#text:위의 단체들은 다음과 같은 위험을 제기한다 : 1- 다음의 목적을 위해 공격함 : A : 암살 B : 납치 C : 공중 공격 및 포 공격 2- 방해 행위 A : 방화 B : 폭파 C : 기술적 방해 행위 D : 화학적 방해 행위 3- 스파이 활동 A : 사회 구성원 모집 B : 사회 내에 스파이 심기 C : 감시 작전에 대한 스파이 활동 4- 절도 5- 해충 : A : 뱀과 전갈 같은 독성이 있는 B : 쥐와 바퀴벌레와 같은 해로운 C : 모기와 같이 아프게 하는
0	위의	_	_	O
1	단체들은	_	_	O
2	다음과	_	_	O
3	같은	_	_	O
4	위험을	_	_	O
5	제기한다	_	_	O
6	:	_	_	O
7	1-	_	_	O
8	다음의	_	_	O
9	목적을	_	_	O
10	위해	_	_	O
11	공격함	_	_	O
12	:	_	_	O
13	A	_	_	O
14	:	_	_	O
15	암살	_	_	O
16	B	_	_	O
17	:	_	_	O
18	납치	납치.n	Kidnapping	O
19	C	_	_	O
20	:	_	_	O
21	공중	_	_	O
22	공격	_	_	O
23	및	_	_	O
24	포	_	_	O
25	공격	_	_	O
26	2-	_	_	O
27	방해	_	_	O
28	행위	_	_	O
29	A	_	_	O
30	:	_	_	O
31	방화	_	_	O
32	B	_	_	O
33	:	_	_	O
34	폭파	_	_	O
35	C	_	_	O
36	:	_	_	O
37	기술적	_	_	O
38	방해	_	_	O
39	행위	_	_	O
40	D	_	_	O
41	:	_	_	O
42	화학적	_	_	O
43	방해	_	_	O
44	행위	_	_	O
45	3-	_	_	O
46	스파이	_	_	O
47	활동	_	_	O
48	A	_	_	O
49	:	_	_	O
50	사회	_	_	O
51	구성원	_	_	O
52	모집	_	_	O
53	B	_	_	O
54	:	_	_	O
55	사회	_	_	O
56	내에	_	_	O
57	스파이	_	_	O
58	심기	_	_	O
59	C	_	_	O
60	:	_	_	O
61	감시	_	_	O
62	작전에	_	_	O
63	대한	_	_	O
64	스파이	_	_	O
65	활동	_	_	O
66	4-	_	_	O
67	절도	_	_	O
68	5-	_	_	O
69	해충	_	_	O
70	:	_	_	O
71	A	_	_	O
72	:	_	_	O
73	뱀과	_	_	O
74	전갈	_	_	O
75	같은	_	_	O
76	독성이	_	_	O
77	있는	_	_	O
78	B	_	_	O
79	:	_	_	O
80	쥐와	_	_	O
81	바퀴벌레와	_	_	O
82	같은	_	_	O
83	해로운	_	_	O
84	C	_	_	O
85	:	_	_	O
86	모기와	_	_	O
87	같이	_	_	O
88	아프게	_	_	O
89	하는	_	_	O

#anno-id:4057
#text:위의 단체들은 다음과 같은 위험을 제기한다 : 1- 다음의 목적을 위해 공격함 : A : 암살 B : 납치 C : 공중 공격 및 포 공격 2- 방해 행위 A : 방화 B : 폭파 C : 기술적 방해 행위 D : 화학적 방해 행위 3- 스파이 활동 A : 사회 구성원 모집 B : 사회 내에 스파이 심기 C : 감시 작전에 대한 스파이 활동 4- 절도 5- 해충 : A : 뱀과 전갈 같은 독성이 있는 B : 쥐와 바퀴벌레와 같은 해로운 C : 모기와 같이 아프게 하는
0	위의	_	_	O
1	단체들은	_	_	O
2	다음과	_	_	O
3	같은	_	_	O
4	위험을	_	_	O
5	제기한다	_	_	O
6	:	_	_	O
7	1-	_	_	O
8	다음의	_	_	O
9	목적을	_	_	O
10	위해	_	_	O
11	공격함	_	_	O
12	:	_	_	O
13	A	_	_	O
14	:	_	_	O
15	암살	_	_	O
16	B	_	_	O
17	:	_	_	O
18	납치	_	_	O
19	C	_	_	O
20	:	_	_	O
21	공중	_	_	O
22	공격	_	_	O
23	및	_	_	O
24	포	_	_	O
25	공격	_	_	O
26	2-	_	_	O
27	방해	_	_	O
28	행위	_	_	O
29	A	_	_	O
30	:	_	_	O
31	방화	_	_	O
32	B	_	_	O
33	:	_	_	O
34	폭파	_	_	O
35	C	_	_	O
36	:	_	_	O
37	기술적	_	_	O
38	방해	_	_	O
39	행위	_	_	O
40	D	_	_	O
41	:	_	_	O
42	화학적	_	_	O
43	방해	_	_	O
44	행위	_	_	O
45	3-	_	_	O
46	스파이	_	_	B-Theme
47	활동	_	_	O
48	A	_	_	O
49	:	_	_	O
50	사회	_	_	O
51	구성원	_	_	O
52	모집	_	_	O
53	B	_	_	O
54	:	_	_	O
55	사회	_	_	B-Goal
56	내에	_	_	I-Goal
57	스파이	_	_	O
58	심기	심기.n	Placing	O
59	C	_	_	O
60	:	_	_	O
61	감시	_	_	O
62	작전에	_	_	O
63	대한	_	_	O
64	스파이	_	_	O
65	활동	_	_	O
66	4-	_	_	O
67	절도	_	_	O
68	5-	_	_	O
69	해충	_	_	O
70	:	_	_	O
71	A	_	_	O
72	:	_	_	O
73	뱀과	_	_	O
74	전갈	_	_	O
75	같은	_	_	O
76	독성이	_	_	O
77	있는	_	_	O
78	B	_	_	O
79	:	_	_	O
80	쥐와	_	_	O
81	바퀴벌레와	_	_	O
82	같은	_	_	O
83	해로운	_	_	O
84	C	_	_	O
85	:	_	_	O
86	모기와	_	_	O
87	같이	_	_	O
88	아프게	_	_	O
89	하는	_	_	O

#anno-id:4059
#text:위의 단체들은 다음과 같은 위험을 제기한다 : 1- 다음의 목적을 위해 공격함 : A : 암살 B : 납치 C : 공중 공격 및 포 공격 2- 사보타주 A : 방화 B : 폭파 C : 기술적 방해 행위 D : 화학적 방해 행위 3- 스파이 활동 A : 사회 구성원 모집 B : 사회 내에 스파이 심기 C : 감시 작전에 대한 스파이 활동 4- 절도 5- 해충 : A : 뱀과 전갈 같은 독성이 있는 B : 쥐와 바퀴벌레와 같은 해로운 C : 모기와 같이 아프게 하는
0	위의	_	_	O
1	단체들은	_	_	O
2	다음과	_	_	O
3	같은	_	_	O
4	위험을	_	_	O
5	제기한다	_	_	O
6	:	_	_	O
7	1-	_	_	O
8	다음의	_	_	O
9	목적을	_	_	O
10	위해	_	_	O
11	공격함	_	_	O
12	:	_	_	O
13	A	_	_	O
14	:	_	_	O
15	암살	_	_	O
16	B	_	_	O
17	:	_	_	O
18	납치	_	_	O
19	C	_	_	O
20	:	_	_	O
21	공중	_	_	O
22	공격	_	_	O
23	및	_	_	O
24	포	_	_	O
25	공격	_	_	O
26	2-	_	_	O
27	사보타주	사보타주.n	Offenses	O
28	A	_	_	O
29	:	_	_	O
30	방화	_	_	O
31	B	_	_	O
32	:	_	_	O
33	폭파	_	_	O
34	C	_	_	O
35	:	_	_	O
36	기술적	_	_	B-Offense
37	방해	_	_	O
38	행위	_	_	O
39	D	_	_	O
40	:	_	_	O
41	화학적	_	_	O
42	방해	_	_	O
43	행위	_	_	O
44	3-	_	_	O
45	스파이	_	_	O
46	활동	_	_	O
47	A	_	_	O
48	:	_	_	O
49	사회	_	_	O
50	구성원	_	_	O
51	모집	_	_	O
52	B	_	_	O
53	:	_	_	O
54	사회	_	_	O
55	내에	_	_	O
56	스파이	_	_	O
57	심기	_	_	O
58	C	_	_	O
59	:	_	_	O
60	감시	_	_	O
61	작전에	_	_	O
62	대한	_	_	O
63	스파이	_	_	O
64	활동	_	_	O
65	4-	_	_	O
66	절도	_	_	O
67	5-	_	_	O
68	해충	_	_	O
69	:	_	_	O
70	A	_	_	O
71	:	_	_	O
72	뱀과	_	_	O
73	전갈	_	_	O
74	같은	_	_	O
75	독성이	_	_	O
76	있는	_	_	O
77	B	_	_	O
78	:	_	_	O
79	쥐와	_	_	O
80	바퀴벌레와	_	_	O
81	같은	_	_	O
82	해로운	_	_	O
83	C	_	_	O
84	:	_	_	O
85	모기와	_	_	O
86	같이	_	_	O
87	아프게	_	_	O
88	하는	_	_	O

#anno-id:4063
#text:위의 단체들은 다음과 같은 위험을 제기한다 : 1- 다음의 목적을 위해 공격함 : A : 암살 B : 납치 C : 공중 공격 및 포 공격 2- 방해 행위 A : 방화 B : 폭파 C : 기술적 방해 행위 D : 화학적 방해 행위 3- 스파이 활동 A : 사회 구성원 모집 B : 사회 내에 스파이 심기 C : 감시 작전에 대한 스파이 활동 4- 절도 5- 해충 : A : 뱀과 전갈 같은 독성이 있는 B : 쥐와 바퀴벌레와 같은 해로운 C : 모기와 같이 아프게 하는
0	위의	_	_	O
1	단체들은	_	_	O
2	다음과	_	_	O
3	같은	_	_	O
4	위험을	_	_	O
5	제기한다	_	_	O
6	:	_	_	O
7	1-	_	_	O
8	다음의	_	_	O
9	목적을	_	_	O
10	위해	_	_	O
11	공격함	공격하다.v	Attack	O
12	:	_	_	O
13	A	_	_	O
14	:	_	_	O
15	암살	_	_	O
16	B	_	_	O
17	:	_	_	O
18	납치	_	_	O
19	C	_	_	O
20	:	_	_	O
21	공중	_	_	B-Weapon
22	공격	_	_	O
23	및	_	_	O
24	포	_	_	O
25	공격	_	_	O
26	2-	_	_	O
27	방해	_	_	O
28	행위	_	_	O
29	A	_	_	O
30	:	_	_	O
31	방화	_	_	O
32	B	_	_	O
33	:	_	_	O
34	폭파	_	_	O
35	C	_	_	O
36	:	_	_	O
37	기술적	_	_	O
38	방해	_	_	O
39	행위	_	_	O
40	D	_	_	O
41	:	_	_	O
42	화학적	_	_	O
43	방해	_	_	O
44	행위	_	_	O
45	3-	_	_	O
46	스파이	_	_	O
47	활동	_	_	O
48	A	_	_	O
49	:	_	_	O
50	사회	_	_	O
51	구성원	_	_	O
52	모집	_	_	O
53	B	_	_	O
54	:	_	_	O
55	사회	_	_	O
56	내에	_	_	O
57	스파이	_	_	O
58	심기	_	_	O
59	C	_	_	O
60	:	_	_	O
61	감시	_	_	O
62	작전에	_	_	O
63	대한	_	_	O
64	스파이	_	_	O
65	활동	_	_	O
66	4-	_	_	O
67	절도	_	_	O
68	5-	_	_	O
69	해충	_	_	O
70	:	_	_	O
71	A	_	_	O
72	:	_	_	O
73	뱀과	_	_	O
74	전갈	_	_	O
75	같은	_	_	O
76	독성이	_	_	O
77	있는	_	_	O
78	B	_	_	O
79	:	_	_	O
80	쥐와	_	_	O
81	바퀴벌레와	_	_	O
82	같은	_	_	O
83	해로운	_	_	O
84	C	_	_	O
85	:	_	_	O
86	모기와	_	_	O
87	같이	_	_	O
88	아프게	_	_	O
89	하는	_	_	O

#anno-id:4066
#text:스파이 활동 : 스파이 활동 대리인 또는 잠복 스파이에 의해 행해지는 침투작전에 대치하기
0	스파이	_	_	O
1	활동	_	_	O
2	:	_	_	O
3	스파이	_	_	O
4	활동	_	_	O
5	대리인	_	_	O
6	또는	_	_	O
7	잠복	_	_	O
8	스파이에	_	_	O
9	의해	_	_	O
10	행해지는	_	_	O
11	침투작전에	작전.n	Businesses	B-Service_provider
12	대치하기	_	_	O

#anno-id:4070
#text:1- 가급적이면 주요 도시들에서 1-3 시간의, 수자원이 있는 산악 위치 선정.
0	1-	_	_	O
1	가급적이면	_	_	O
2	주요	_	_	O
